STN,YYYYMMDD,HH,DD,FH,FF,FX
258,20200126,14,180,50,40,70
258,20200126,15,180,60,70,80
258,20200126,16,180,70,60,80
258,20200126,17,160,60,60,70
258,20200126,18,180,60,70,80
258,20200126,19,200,70,70,100
258,20200126,20,190,60,70,90
258,20200126,21,180,70,70,80
258,20200126,22,190,80,90,100
258,20200126,23,190,90,90,110
258,20200126,24,190,100,100,120
258,20200127,1,190,100,110,140
258,20200127,2,190,110,100,150
258,20200127,3,200,100,100,120
258,20200127,4,210,100,100,130
258,20200127,5,210,90,90,120
258,20200127,6,210,90,90,110
258,20200127,7,200,80,80,100
258,20200127,8,200,80,90,100
258,20200127,9,210,90,90,110
258,20200127,10,200,90,90,100
258,20200127,11,210,80,60,100
258,20200127,12,210,80,80,110
258,20200127,13,200,80,80,100
258,20200127,14,210,70,60,90
258,20200127,15,200,80,80,90
258,20200127,16,200,70,70,90
258,20200127,17,200,60,60,80
258,20200127,18,170,60,50,70
258,20200127,19,160,60,60,70
258,20200127,20,160,70,70,80
258,20200127,21,160,70,70,100
258,20200127,22,160,80,90,110
258,20200127,23,190,80,70,110
258,20200127,24,250,80,80,120
258,20200128,1,230,100,110,120
258,20200128,2,220,100,90,120
258,20200128,3,210,100,110,130
258,20200128,4,220,110,110,140
258,20200128,5,210,110,110,140
258,20200128,6,190,70,80,130
258,20200128,7,190,80,80,120
258,20200128,8,240,80,100,150
258,20200128,9,240,100,100,130
258,20200128,10,270,130,130,170
258,20200128,11,270,140,150,210
258,20200128,12,260,140,140,200
258,20200128,13,260,150,150,220
258,20200128,14,260,150,170,210
258,20200128,15,260,160,160,210
258,20200128,16,260,140,120,190
258,20200128,17,260,120,130,180
258,20200128,18,250,130,120,180
258,20200128,19,250,110,110,150
258,20200128,20,250,110,100,140
258,20200128,21,240,100,120,140
258,20200128,22,250,110,110,180
258,20200128,23,250,110,110,140
258,20200128,24,250,110,110,130
258,20200129,1,260,110,100,140
258,20200129,2,260,120,120,160
258,20200129,3,260,110,120,150
258,20200129,4,250,110,110,140
258,20200129,5,250,110,110,160
258,20200129,6,250,110,120,150
258,20200129,7,260,110,110,140
258,20200129,8,250,110,110,140
258,20200129,9,260,110,120,150
258,20200129,10,260,120,130,150
258,20200129,11,260,120,110,150
258,20200129,12,260,110,110,160
258,20200129,13,270,100,110,160
258,20200129,14,270,110,90,170
258,20200129,15,260,110,100,170
258,20200129,16,260,110,110,140
258,20200129,17,250,80,60,110
258,20200129,18,240,70,80,100
258,20200129,19,230,80,90,100
258,20200129,20,230,90,90,110
258,20200129,21,220,90,100,110
258,20200129,22,220,100,90,110
258,20200129,23,220,110,120,140
258,20200129,24,220,120,110,150
258,20200130,1,230,130,130,160
258,20200130,2,230,130,120,150
258,20200130,3,230,130,120,160
258,20200130,4,240,120,120,160
258,20200130,5,240,120,120,140
258,20200130,6,240,120,120,150
258,20200130,7,240,110,90,150
258,20200130,8,230,90,80,120
258,20200130,9,210,90,90,110
258,20200130,10,220,110,120,140
258,20200130,11,210,110,110,130
258,20200130,12,210,100,90,130
258,20200130,13,220,90,80,110
258,20200130,14,220,80,70,110
258,20200130,15,190,80,80,120
258,20200130,16,190,80,100,110
258,20200130,17,210,90,90,120
258,20200130,18,200,110,110,130
258,20200130,19,210,110,110,130
258,20200130,20,220,120,120,150
258,20200130,21,240,120,130,150
258,20200130,22,250,130,120,150
258,20200130,23,250,110,110,140
258,20200130,24,250,130,130,160
258,20200131,1,250,120,110,160
258,20200131,2,260,110,110,140
258,20200131,3,250,100,100,130
258,20200131,4,250,100,90,130
258,20200131,5,250,90,90,110
258,20200131,6,240,80,70,100
258,20200131,7,230,80,80,90
258,20200131,8,230,90,90,100
258,20200131,9,230,90,100,110
258,20200131,10,220,90,100,120
258,20200131,11,220,110,110,130
258,20200131,12,230,90,80,130
258,20200131,13,230,110,110,140
258,20200131,14,230,120,110,160
258,20200131,15,220,100,100,120
258,20200131,16,220,100,100,120
258,20200131,17,220,100,110,130
258,20200131,18,220,100,100,120
258,20200131,19,230,100,100,120
258,20200131,20,220,100,90,120
258,20200131,21,220,100,100,150
258,20200131,22,220,110,120,140
258,20200131,23,220,110,110,130
258,20200131,24,220,120,110,140
258,20200201,1,220,120,120,140
258,20200201,2,210,110,110,140
258,20200201,3,220,110,100,130
258,20200201,4,220,100,90,120
258,20200201,5,230,110,100,150
258,20200201,6,230,100,100,130
258,20200201,7,240,80,80,110
258,20200201,8,220,70,80,90
258,20200201,9,220,90,100,110
258,20200201,10,230,100,100,120
258,20200201,11,240,110,120,140
258,20200201,12,250,110,120,140
258,20200201,13,250,130,130,170
258,20200201,14,250,120,120,160
258,20200201,15,250,130,140,170
258,20200201,16,240,130,130,160
258,20200201,17,240,140,140,180
258,20200201,18,250,130,130,170
258,20200201,19,240,130,130,160
258,20200201,20,250,140,140,180
258,20200201,21,250,130,140,180
258,20200201,22,250,140,130,180
258,20200201,23,250,140,150,180
258,20200201,24,250,150,150,190
258,20200202,1,250,140,130,170
258,20200202,2,250,120,120,160
258,20200202,3,250,110,110,150
258,20200202,4,250,100,90,130
258,20200202,5,240,80,80,110
258,20200202,6,230,70,70,90
258,20200202,7,210,60,50,80
258,20200202,8,200,50,50,70
258,20200202,9,170,50,40,60
258,20200202,10,180,40,40,60
258,20200202,11,140,30,30,50
258,20200202,12,130,30,40,40
258,20200202,13,130,40,30,50
258,20200202,14,180,40,30,60
258,20200202,15,240,40,60,80
258,20200202,16,270,110,120,150
258,20200202,17,280,130,120,180
258,20200202,18,280,130,120,210
258,20200202,19,260,100,80,150
258,20200202,20,260,70,50,100
258,20200202,21,270,40,40,60
258,20200202,22,250,80,100,110
258,20200202,23,240,100,100,130
258,20200202,24,250,120,120,150
258,20200203,1,250,120,130,150
258,20200203,2,250,130,130,160
258,20200203,3,250,130,130,150
258,20200203,4,250,130,130,150
258,20200203,5,250,120,110,140
258,20200203,6,250,110,110,140
258,20200203,7,250,120,120,150
258,20200203,8,250,120,130,160
258,20200203,9,260,120,120,150
258,20200203,10,260,110,110,140
258,20200203,11,250,110,110,140
258,20200203,12,250,120,120,150
258,20200203,13,260,110,110,140
258,20200203,14,250,130,120,160
258,20200203,15,250,110,100,150
258,20200203,16,250,90,80,120
258,20200203,17,240,70,70,100
258,20200203,18,250,70,70,90
258,20200203,19,240,60,60,80
258,20200203,20,290,60,60,70
258,20200203,21,270,50,50,70
258,20200203,22,280,60,60,70
258,20200203,23,300,80,90,110
258,20200203,24,290,90,90,120
258,20200204,1,290,100,100,120
258,20200204,2,290,90,100,140
258,20200204,3,280,100,110,140
258,20200204,4,280,100,110,150
258,20200204,5,270,110,110,150
258,20200204,6,270,110,110,170
258,20200204,7,280,110,110,160
258,20200204,8,270,110,100,160
258,20200204,9,280,120,110,170
258,20200204,10,280,100,120,180
258,20200204,11,280,90,120,150
258,20200204,12,280,80,80,150
258,20200204,13,290,80,80,130
258,20200204,14,320,80,60,120
258,20200204,15,350,40,30,80
258,20200204,16,340,30,30,40
258,20200204,17,350,50,50,60
258,20200204,18,360,50,50,70
258,20200204,19,340,60,60,70
258,20200204,20,320,70,70,80
258,20200204,21,320,60,60,80
258,20200204,22,330,60,70,80
258,20200204,23,320,60,60,80
258,20200204,24,330,60,60,80
258,20200205,1,360,60,60,90
258,20200205,2,360,60,50,80
258,20200205,3,360,50,40,80
258,20200205,4,340,40,40,50
258,20200205,5,330,40,30,50
258,20200205,6,300,30,30,40
258,20200205,7,300,30,20,40
258,20200205,8,280,30,40,50
258,20200205,9,300,40,30,50
258,20200205,10,260,20,30,40
258,20200205,11,260,30,40,50
258,20200205,12,240,40,40,60
258,20200205,13,240,30,40,50
258,20200205,14,220,40,40,50
258,20200205,15,250,40,50,60
258,20200205,16,260,60,60,80
258,20200205,17,260,60,50,70
258,20200205,18,250,50,50,60
258,20200205,19,230,40,50,60
258,20200205,20,250,40,50,50
258,20200205,21,250,50,50,50
258,20200205,22,240,50,60,70
258,20200205,23,250,60,70,80
258,20200205,24,230,70,70,80
258,20200206,1,230,70,70,80
258,20200206,2,230,70,70,90
258,20200206,3,240,70,70,90
258,20200206,4,240,60,60,80
258,20200206,5,250,60,60,80
258,20200206,6,240,50,60,70
258,20200206,7,270,40,30,60
258,20200206,8,240,40,40,50
258,20200206,9,270,40,40,60
258,20200206,10,240,30,30,50
258,20200206,11,240,40,40,40
258,20200206,12,230,30,30,40
258,20200206,13,230,30,20,40
258,20200206,14,220,20,20,30
258,20200206,15,190,10,10,20
258,20200206,16,230,10,10,20
258,20200206,17,280,20,20,30
258,20200206,18,0,10,0,30
258,20200206,19,280,30,30,50
258,20200206,20,310,20,20,40
258,20200206,21,350,20,20,30
258,20200206,22,340,20,10,30
258,20200206,23,0,0,0,10
258,20200206,24,320,10,10,10
258,20200207,1,990,10,10,20
258,20200207,2,0,10,0,10
258,20200207,3,70,10,20,20
258,20200207,4,120,30,40,40
258,20200207,5,150,40,30,50
258,20200207,6,150,40,40,50
258,20200207,7,150,50,50,60
258,20200207,8,150,50,50,60
258,20200207,9,150,50,60,80
258,20200207,10,140,60,60,90
258,20200207,11,130,80,80,100
258,20200207,12,140,90,80,110
258,20200207,13,130,80,70,100
258,20200207,14,130,70,60,90
258,20200207,15,130,70,70,80
258,20200207,16,120,70,80,90
258,20200207,17,130,80,80,90
258,20200207,18,140,70,60,90
258,20200207,19,150,70,60,80
258,20200207,20,150,70,70,100
258,20200207,21,160,80,90,110
258,20200207,22,170,100,100,120
258,20200207,23,170,100,100,120
258,20200207,24,170,100,90,120
258,20200208,1,170,90,90,110
258,20200208,2,180,90,100,120
258,20200208,3,180,100,100,120
258,20200208,4,180,100,90,120
258,20200208,5,180,90,90,110
258,20200208,6,180,100,100,130
258,20200208,7,180,90,90,120
258,20200208,8,190,90,90,110
258,20200208,9,190,90,80,110
258,20200208,10,180,90,80,100
258,20200208,11,190,80,80,100
258,20200208,12,190,70,60,90
258,20200208,13,200,70,70,90
258,20200208,14,220,90,90,110
258,20200208,15,220,70,50,110
258,20200208,16,210,60,60,80
258,20200208,17,210,60,60,70
258,20200208,18,200,70,80,90
258,20200208,19,210,80,80,90
258,20200208,20,210,80,80,100
258,20200208,21,200,90,90,100
258,20200208,22,190,80,80,100
258,20200208,23,200,90,110,130
258,20200208,24,210,110,100,140
258,20200209,1,210,110,110,140
258,20200209,2,210,120,120,150
258,20200209,3,200,120,120,160
258,20200209,4,200,120,120,150
258,20200209,5,200,140,140,190
258,20200209,6,200,140,140,190
258,20200209,7,200,140,150,190
258,20200209,8,200,170,180,230
258,20200209,9,200,180,180,230
258,20200209,10,200,190,190,260
258,20200209,11,200,200,210,270
258,20200209,12,200,210,210,280
258,20200209,13,210,210,210,290
258,20200209,14,210,220,220,280
258,20200209,15,210,230,230,320
258,20200209,16,210,230,230,310
258,20200209,17,210,220,220,290
258,20200209,18,220,230,220,310
258,20200209,19,220,200,190,280
258,20200209,20,240,200,220,270
258,20200209,21,220,180,160,290
258,20200209,22,240,180,200,250
258,20200209,23,240,210,200,260
258,20200209,24,240,200,210,260
258,20200210,1,250,190,170,260
258,20200210,2,250,190,190,250
258,20200210,3,250,190,180,250
258,20200210,4,250,180,180,230
258,20200210,5,250,180,180,230
258,20200210,6,260,170,170,230
258,20200210,7,260,170,170,220
258,20200210,8,260,200,200,250
258,20200210,9,260,200,200,260
258,20200210,10,260,190,200,260
258,20200210,11,260,190,180,260
258,20200210,12,260,200,200,260
258,20200210,13,250,190,180,250
258,20200210,14,250,190,180,250
258,20200210,15,250,170,170,230
258,20200210,16,240,150,160,210
258,20200210,17,220,150,160,240
258,20200210,18,210,110,130,220
258,20200210,19,290,120,70,230
258,20200210,20,300,70,90,120
258,20200210,21,270,100,100,150
258,20200210,22,250,120,150,170
258,20200210,23,270,160,170,220
258,20200210,24,260,170,190,230
258,20200211,1,260,180,190,250
258,20200211,2,260,190,200,260
258,20200211,3,260,200,190,260
258,20200211,4,260,190,200,250
258,20200211,5,250,190,200,250
258,20200211,6,260,200,210,260
258,20200211,7,260,190,200,250
258,20200211,8,260,190,180,250
258,20200211,9,260,180,180,250
258,20200211,10,260,190,200,260
258,20200211,11,260,190,190,250
258,20200211,12,260,190,190,240
258,20200211,13,260,190,190,250
258,20200211,14,260,180,170,230
258,20200211,15,260,170,180,240
258,20200211,16,270,170,160,240
258,20200211,17,270,160,160,230
258,20200211,18,260,160,160,210
258,20200211,19,270,180,180,250
258,20200211,20,260,170,170,210
258,20200211,21,260,170,160,220
258,20200211,22,260,180,180,230
258,20200211,23,260,160,150,220
258,20200211,24,270,150,150,200
258,20200212,1,260,160,150,220
258,20200212,2,260,160,160,200
258,20200212,3,260,160,160,210
258,20200212,4,260,160,150,200
258,20200212,5,260,150,160,200
258,20200212,6,260,150,150,210
258,20200212,7,260,160,160,200
258,20200212,8,260,140,140,190
258,20200212,9,260,140,130,180
258,20200212,10,260,140,140,180
258,20200212,11,260,150,150,190
258,20200212,12,260,140,140,190
258,20200212,13,260,140,140,190
258,20200212,14,270,140,130,180
258,20200212,15,260,140,140,180
258,20200212,16,260,130,110,170
258,20200212,17,260,110,110,150
258,20200212,18,260,100,90,130
258,20200212,19,250,80,90,100
258,20200212,20,240,80,80,110
258,20200212,21,230,80,80,110
258,20200212,22,220,80,80,100
258,20200212,23,210,80,90,100
258,20200212,24,200,80,80,120
258,20200213,1,210,70,80,110
258,20200213,2,200,90,90,120
258,20200213,3,190,80,70,110
258,20200213,4,180,90,90,110
258,20200213,5,170,90,100,120
258,20200213,6,170,90,100,120
258,20200213,7,160,100,100,130
258,20200213,8,170,100,120,150
258,20200213,9,160,120,120,150
258,20200213,10,150,110,120,170
258,20200213,11,160,110,110,160
258,20200213,12,160,120,120,160
258,20200213,13,190,110,110,150
258,20200213,14,200,90,90,140
258,20200213,15,200,80,80,110
258,20200213,16,190,70,60,100
258,20200213,17,210,80,60,110
258,20200213,18,200,70,70,90
258,20200213,19,220,60,50,80
258,20200213,20,240,60,60,70
258,20200213,21,260,60,60,80
258,20200213,22,280,60,60,70
258,20200213,23,280,50,40,60
258,20200213,24,260,50,50,60
258,20200214,1,240,60,60,70
258,20200214,2,250,60,60,80
258,20200214,3,260,50,30,70
258,20200214,4,280,50,40,80
258,20200214,5,230,30,20,50
258,20200214,6,270,30,40,50
258,20200214,7,320,50,50,70
258,20200214,8,330,50,40,70
258,20200214,9,270,40,40,50
258,20200214,10,290,40,30,50
258,20200214,11,260,30,30,60
258,20200214,12,240,40,40,70
258,20200214,13,190,40,30,60
258,20200214,14,210,60,60,80
258,20200214,15,210,60,70,90
258,20200214,16,210,80,80,90
258,20200214,17,200,70,80,90
258,20200214,18,190,70,70,90
258,20200214,19,180,70,80,100
258,20200214,20,190,90,90,110
258,20200214,21,200,90,80,110
258,20200214,22,210,110,110,130
258,20200214,23,210,110,110,140
258,20200214,24,200,110,120,140
258,20200215,1,200,110,100,130
258,20200215,2,200,90,80,120
258,20200215,3,210,90,100,120
258,20200215,4,200,100,110,120
258,20200215,5,200,100,100,130
258,20200215,6,200,100,100,130
258,20200215,7,200,100,110,130
258,20200215,8,200,110,100,130
258,20200215,9,180,90,90,120
258,20200215,10,200,90,100,120
258,20200215,11,200,120,120,150
258,20200215,12,190,110,110,170
258,20200215,13,190,100,90,140
258,20200215,14,190,100,100,130
258,20200215,15,200,100,110,140
258,20200215,16,200,120,130,180
258,20200215,17,200,130,130,170
258,20200215,18,190,130,130,170
258,20200215,19,180,140,150,180
258,20200215,20,190,150,150,190
258,20200215,21,200,160,160,210
258,20200215,22,210,170,170,220
258,20200215,23,210,180,180,240
258,20200215,24,220,180,170,280
258,20200216,1,210,170,170,220
258,20200216,2,210,170,160,220
258,20200216,3,200,170,180,220
258,20200216,4,200,170,160,220
258,20200216,5,200,160,170,230
258,20200216,6,200,180,190,230
258,20200216,7,210,180,190,240
258,20200216,8,210,180,180,230
258,20200216,9,210,180,180,230
258,20200216,10,210,180,170,230
258,20200216,11,210,170,150,210
258,20200216,12,210,140,120,190
258,20200216,13,210,140,160,180
258,20200216,14,200,140,130,190
258,20200216,15,210,160,180,230
258,20200216,16,280,150,120,220
258,20200216,17,270,120,150,200
258,20200216,18,250,120,80,210
258,20200216,19,220,100,120,140
258,20200216,20,240,150,160,230
258,20200216,21,230,160,170,210
258,20200216,22,230,160,160,200
258,20200216,23,240,170,180,240
258,20200216,24,240,180,170,230
258,20200217,1,240,180,180,230
258,20200217,2,240,190,190,260
258,20200217,3,240,190,180,240
258,20200217,4,240,170,170,230
258,20200217,5,230,160,160,200
258,20200217,6,230,160,150,210
258,20200217,7,210,140,150,190
258,20200217,8,220,150,150,190
258,20200217,9,220,150,140,180
258,20200217,10,220,140,140,180
258,20200217,11,220,140,150,170
258,20200217,12,240,150,180,230
258,20200217,13,220,150,140,210
258,20200217,14,220,130,120,170
258,20200217,15,240,150,170,210
258,20200217,16,230,150,140,200
258,20200217,17,240,140,130,190
258,20200217,18,230,130,140,180
258,20200217,19,230,120,120,160
258,20200217,20,240,120,120,150
258,20200217,21,250,110,110,150
258,20200217,22,250,110,120,140
258,20200217,23,250,120,120,150
258,20200217,24,250,120,120,160
258,20200218,1,250,120,110,160
258,20200218,2,260,140,140,180
258,20200218,3,260,120,110,170
258,20200218,4,250,140,130,180
258,20200218,5,260,140,150,180
258,20200218,6,250,140,130,180
258,20200218,7,250,130,120,170
258,20200218,8,250,130,140,170
258,20200218,9,240,120,120,170
258,20200218,10,240,120,120,160
258,20200218,11,240,140,140,180
258,20200218,12,250,140,130,180
258,20200218,13,240,140,140,180
258,20200218,14,240,130,120,180
258,20200218,15,230,130,120,160
258,20200218,16,230,140,150,200
258,20200218,17,230,150,150,200
258,20200218,18,230,150,140,180
258,20200218,19,230,140,140,180
258,20200218,20,220,140,130,180
258,20200218,21,220,130,140,180
258,20200218,22,210,140,150,180
258,20200218,23,260,140,110,180
258,20200218,24,240,90,90,130
258,20200219,1,260,80,80,110
258,20200219,2,270,90,90,120
258,20200219,3,290,90,100,130
258,20200219,4,280,100,110,130
258,20200219,5,280,110,110,140
258,20200219,6,280,100,110,130
258,20200219,7,280,110,100,150
258,20200219,8,270,100,100,130
258,20200219,9,270,110,120,150
258,20200219,10,270,120,120,150
258,20200219,11,270,120,130,160
258,20200219,12,260,120,120,160
258,20200219,13,270,120,110,150
258,20200219,14,270,100,110,130
258,20200219,15,260,110,110,140
258,20200219,16,250,110,110,130
258,20200219,17,240,110,120,130
258,20200219,18,230,90,80,130
258,20200219,19,210,80,80,100
258,20200219,20,210,90,100,120
258,20200219,21,210,100,90,120
258,20200219,22,200,100,100,130
258,20200219,23,200,110,120,140
258,20200219,24,200,120,120,140
258,20200220,1,200,110,110,140
258,20200220,2,210,110,110,140
258,20200220,3,210,110,110,140
258,20200220,4,210,110,100,140
258,20200220,5,220,100,110,130
258,20200220,6,210,110,110,130
258,20200220,7,210,120,120,150
258,20200220,8,210,120,120,150
258,20200220,9,210,120,130,150
258,20200220,10,210,120,120,140
258,20200220,11,210,140,130,190
258,20200220,12,210,140,140,180
258,20200220,13,210,140,140,170
258,20200220,14,210,140,140,190
258,20200220,15,210,130,140,180
258,20200220,16,210,140,150,200
258,20200220,17,210,150,140,190
258,20200220,18,280,150,100,190
258,20200220,19,310,120,120,180
258,20200220,20,280,90,90,160
258,20200220,21,270,130,130,200
258,20200220,22,280,130,140,180
258,20200220,23,280,140,140,180
258,20200220,24,270,130,130,170
258,20200221,1,270,130,130,160
258,20200221,2,270,120,110,150
258,20200221,3,260,120,120,150
258,20200221,4,260,120,120,150
258,20200221,5,260,110,100,150
258,20200221,6,260,100,100,120
258,20200221,7,250,110,110,130
258,20200221,8,250,100,100,130
258,20200221,9,240,100,110,130
258,20200221,10,240,100,100,140
258,20200221,11,240,110,120,140
258,20200221,12,240,120,130,160
258,20200221,13,230,130,130,170
258,20200221,14,230,140,140,180
258,20200221,15,230,150,150,210
258,20200221,16,230,150,150,200
258,20200221,17,230,150,150,200
258,20200221,18,230,150,150,200
258,20200221,19,230,140,150,190
